ShipID,DockID,ArrivalDate,DepartureDate
724,6,2020-08-21,2021-09-13
7860,97,2022-04-15,2022-04-21
9583,32,2024-05-29,2024-07-26
7876,149,2020-06-14,2022-02-01
2252,189,2022-04-12,2024-07-01
4371,64,2020-10-22,2022-02-08
9843,84,2024-02-13,2024-04-08
8562,22,2024-09-30,2024-11-18
1711,57,2022-05-15,2022-08-24
2348,58,2021-08-11,2021-08-14
6016,198,2024-05-01,2024-11-28
2600,109,2024-11-26,2024-12-06
3141,165,2024-03-23,2024-10-14
4669,6,2020-05-18,2023-07-06
8224,89,2024-07-16,2024-12-16
2981,137,2021-06-05,2022-11-06
3870,55,2021-11-11,2021-12-14
8698,155,2021-08-04,2024-01-24
6277,40,2024-10-08,2024-11-21
4810,129,2024-01-06,2024-04-08
4193,153,2020-10-16,2023-07-25
4942,89,2020-03-16,2021-02-23
8495,146,2023-05-15,2024-11-07
5446,169,2020-04-12,2020-12-17
8395,166,2020-06-20,2021-01-24
1412,158,2020-09-22,2024-02-16
3638,142,2023-03-17,2024-07-29
1145,98,2024-11-05,2024-12-08
4200,130,2022-12-30,2024-02-17
4404,112,2023-02-27,2024-03-09
3856,68,2022-09-17,2023-06-30
5181,114,2020-08-26,2021-02-18
5323,157,2020-10-17,2024-12-21
2600,134,2024-02-03,2024-09-08
8878,135,2024-09-12,2024-10-29
9696,15,2024-05-06,2024-12-15
4884,26,2022-12-15,2024-12-16
6516,79,2021-10-04,2022-06-16
7274,21,2020-01-02,2020-03-28
3195,112,2020-08-31,2022-01-01
5598,119,2023-05-02,2024-10-14
8036,79,2021-03-20,2021-04-24
6268,15,2024-07-15,2024-09-05
2563,43,2023-01-06,2024-04-14
6145,98,2023-08-19,2024-02-06
4944,179,2020-01-25,2022-05-17
2593,9,2023-01-15,2023-05-08
6669,37,2024-02-19,2024-06-25
9723,127,2020-03-21,2022-09-15
5236,96,2020-05-21,2024-03-11
9447,33,2024-04-05,2024-10-31
6656,101,2020-04-02,2021-12-04
3718,45,2023-06-13,2023-07-21
108,57,2022-04-06,2024-08-04
8430,113,2023-03-18,2023-09-28
6331,82,2023-12-16,2024-06-09
4854,3,2024-02-06,2024-10-21
972,167,2024-01-28,2024-06-17
473,16,2021-01-30,2022-09-10
7776,133,2022-01-31,2024-01-11
249,25,2021-01-22,2023-11-02
1036,194,2023-09-29,2024-09-01
7330,104,2024-05-13,2024-07-08
352,134,2022-09-11,2022-12-23
4334,144,2023-09-03,2024-06-15
4595,166,2021-08-17,2024-01-28
5787,110,2020-07-24,2024-12-09
8044,48,2023-12-08,2024-12-28
8468,26,2024-03-17,2024-06-14
2330,177,2023-10-26,2024-03-09
8568,173,2020-11-26,2022-10-30
1624,104,2022-08-16,2024-12-23
1109,86,2020-05-05,2024-09-27
7272,61,2023-03-30,2023-10-01
7604,34,2021-07-17,2023-06-08
5687,50,2023-03-17,2024-07-10
6406,169,2024-07-19,2024-09-09
4312,6,2020-07-22,2022-03-13
2980,57,2022-04-09,2023-09-09
4755,113,2023-10-22,2024-12-12
1978,28,2021-05-02,2024-04-15
9541,51,2024-09-14,2024-10-27
9910,77,2022-04-11,2022-10-11
3916,120,2023-03-07,2024-06-25
2778,100,2020-06-08,2021-09-03
3923,13,2020-09-02,2023-02-08
2291,70,2024-08-03,2024-09-03
5148,8,2020-08-09,2024-07-15
2788,129,2022-12-09,2024-12-12
9379,152,2023-10-13,2024-08-18
4584,158,2023-07-25,2024-10-11
7146,95,2023-07-22,2024-10-16
9170,48,2022-07-18,2023-11-14
511,54,2024-01-10,2024-03-24
4138,18,2023-12-28,2024-11-04
7819,55,2020-04-08,2022-04-20
549,70,2022-11-25,2024-04-20
7026,154,2024-08-13,2024-10-08
9309,134,2024-04-02,2024-05-18
9417,80,2021-09-07,2022-01-08
7984,142,2024-12-07,2024-12-31
9100,111,2023-08-12,2024-02-29
4826,115,2023-10-11,2024-08-14
6493,27,2022-04-08,2023-08-03
44,121,2020-07-08,2020-10-17
3221,171,2023-04-11,2024-01-19
5251,14,2023-05-01,2024-12-03
3145,195,2023-01-11,2024-06-08
151,163,2023-05-05,2024-03-24
7571,148,2020-11-05,2021-05-14
8753,185,2024-02-29,2024-03-16
3267,44,2022-09-24,2023-06-13
6218,165,2020-09-11,2024-04-26
834,163,2021-12-14,2024-10-29
409,109,2023-04-08,2024-04-20
5402,109,2022-06-25,2024-02-02
4948,4,2024-03-16,2024-09-13
4755,154,2023-06-26,2023-09-09
7695,34,2022-01-02,2022-01-08
1268,80,2024-11-16,2024-12-18
1848,111,2020-03-30,2023-06-22
4434,176,2023-05-19,2024-03-15
1284,63,2022-02-16,2023-11-18
7854,114,2021-02-05,2022-09-17
1803,163,2023-08-22,2023-12-12
7420,149,2024-11-06,2024-11-13
9913,187,2021-09-28,2024-05-17
6936,59,2024-03-16,2024-03-18
7632,45,2020-03-08,2021-11-18
8936,127,2024-06-22,2024-09-30
7279,2,2024-03-19,2024-07-05
6445,4,2022-03-02,2022-07-26
4120,149,2020-08-02,2024-11-11
2701,131,2023-06-22,2024-05-05
3799,34,2021-06-24,2021-07-08
7122,160,2020-09-22,2023-07-30
3568,18,2021-06-10,2024-07-28
1326,167,2022-02-19,2022-11-22
8825,165,2024-11-10,2024-12-19
1157,14,2020-04-03,2024-09-21
4092,154,2024-03-28,2024-05-07
5012,142,2022-11-20,2024-05-15
383,76,2020-04-12,2023-07-05
878,54,2024-09-06,2024-12-05
9880,42,2021-05-25,2022-06-04
4487,18,2022-12-03,2023-05-04
7958,111,2023-07-06,2024-03-12
7101,159,2023-12-10,2024-10-16
2885,147,2023-06-03,2024-10-14
1070,8,2023-03-05,2023-12-31
1090,125,2021-02-28,2023-08-11
4855,14,2021-05-21,2022-06-26
5490,72,2021-05-28,2024-12-20
8799,89,2021-07-24,2024-10-18
1093,153,2020-09-14,2020-12-07
7874,103,2021-11-03,2024-07-23
8094,67,2021-03-21,2021-11-28
9541,189,2021-06-29,2023-04-29
7201,143,2022-01-17,2024-03-07
9361,62,2020-10-28,2021-02-16
3705,52,2023-10-02,2024-03-10
7979,52,2020-05-24,2023-12-02
680,95,2020-12-06,2023-01-05
3621,159,2020-10-04,2024-11-30
3574,18,2023-11-24,2024-12-08
8293,176,2023-08-11,2024-03-25
4171,104,2022-05-21,2023-11-24
4765,174,2023-01-09,2023-12-05
9590,160,2024-04-25,2024-11-15
9233,128,2022-09-26,2023-04-09
7610,177,2022-01-22,2022-11-14
5370,168,2020-06-07,2024-09-15
9109,124,2022-03-11,2022-07-04
7120,171,2023-02-17,2024-10-20
780,175,2024-02-15,2024-12-22
7840,176,2020-03-16,2024-04-13
7416,38,2021-10-17,2024-09-04
2511,33,2023-07-10,2023-08-16
2572,195,2023-07-10,2024-10-20
2287,169,2021-12-10,2024-10-19
5373,17,2024-07-08,2024-10-03
5316,14,2024-11-14,2024-11-18
3845,197,2021-05-22,2024-07-30
1043,2,2024-02-03,2024-11-02
53,91,2022-11-14,2023-04-27
94,59,2022-08-12,2024-11-17
6207,96,2021-05-13,2022-02-03
7295,199,2021-11-16,2024-12-15
2882,159,2024-09-01,2024-10-17
8014,10,2022-10-01,2023-02-04
3032,139,2020-11-17,2022-05-14
2105,185,2020-03-04,2021-08-19
2670,110,2021-03-21,2024-11-13
1488,187,2020-01-26,2020-04-28
6791,167,2021-06-17,2022-03-29
6925,3,2024-07-25,2024-10-01
917,115,2020-08-30,2021-03-01
2628,169,2023-07-14,2024-05-04
9972,55,2020-07-15,2023-09-09
833,61,2024-08-27,2024-12-07
3500,100,2021-09-28,2023-03-25
6463,42,2023-09-06,2024-05-05
6018,150,2023-10-02,2024-12-30
465,31,2021-08-18,2024-01-30
6800,119,2024-12-26,2024-12-29
3298,51,2021-04-15,2021-06-30
6308,112,2022-09-29,2024-11-14
6150,29,2023-07-06,2024-06-30
1238,183,2021-08-10,2021-12-20
2037,127,2021-07-26,2022-11-16
6449,111,2024-04-26,2024-05-05
2353,6,2020-02-11,2021-09-29
4620,138,2023-12-27,2024-05-03
9274,158,2023-03-08,2023-03-17
6080,119,2023-07-01,2024-06-25
5396,123,2020-10-09,2024-11-14
6323,77,2020-04-24,2022-11-09
3877,126,2023-09-28,2023-10-25
877,183,2024-06-26,2024-10-09
9332,93,2022-11-21,2023-03-22
991,122,2020-08-18,2021-04-23
8677,128,2022-02-19,2023-06-02
6160,41,2024-03-11,2024-04-20
921,122,2023-03-09,2024-11-15
9858,143,2021-05-17,2024-10-03
9905,109,2023-07-30,2023-09-02
2135,104,2021-09-08,2023-03-01
6748,100,2024-08-28,2024-12-19
9485,5,2024-04-19,2024-04-25
9390,89,2024-08-11,2024-12-28
7528,104,2022-04-24,2024-04-16
9243,14,2024-03-29,2024-05-05
463,133,2023-09-17,2023-09-27
5166,107,2023-02-25,2024-03-29
3146,197,2021-02-13,2024-01-13
8753,120,2020-12-29,2023-02-11
1292,90,2022-09-08,2023-04-27
9748,130,2023-09-18,2023-10-11
9017,149,2022-01-04,2022-09-07
7215,122,2020-04-17,2024-03-30
7680,176,2024-05-03,2024-11-29
4933,16,2021-10-09,2024-01-31
7271,112,2024-10-14,2024-11-19
8326,30,2023-04-30,2024-09-24
9169,70,2022-04-01,2024-08-23
9176,153,2024-03-08,2024-03-08
5878,179,2020-05-19,2024-01-22
1185,155,2021-03-25,2023-05-10
9060,184,2020-03-10,2023-08-07
4539,193,2024-10-10,2024-10-31
4432,55,2023-11-24,2024-12-06
1370,146,2024-11-03,2024-11-18
9167,36,2024-09-22,2024-10-12
5335,90,2023-01-12,2023-03-12
5524,53,2023-02-01,2024-02-23
7575,130,2022-11-19,2024-02-18
5664,175,2024-06-17,2024-11-23
2651,179,2024-10-07,2024-11-24
2514,20,2022-05-22,2023-12-23
6560,22,2023-02-26,2023-08-06
2260,58,2020-11-29,2024-12-28
7526,12,2020-07-24,2024-01-15
8871,24,2021-03-07,2022-05-07
2244,200,2022-12-01,2024-03-07
1828,79,2022-09-15,2024-02-08
2023,36,2024-03-23,2024-11-24
2052,45,2023-07-25,2024-06-22
7787,166,2022-08-10,2024-06-25
9956,27,2022-06-14,2024-02-12
8501,50,2021-05-19,2022-01-03
9117,49,2020-01-27,2023-12-29
3928,104,2021-10-02,2021-11-30
4855,52,2023-11-22,2024-12-24
4630,35,2024-03-17,2024-07-01
9627,118,2022-06-04,2023-03-12
7787,41,2022-02-27,2024-11-04
3042,64,2021-12-29,2023-02-14
8541,127,2023-03-25,2024-06-22
6894,99,2023-10-10,2024-06-05
4501,1,2020-04-20,2022-10-11
7534,11,2023-10-01,2024-07-19
6526,142,2022-08-13,2022-11-27
2936,82,2023-03-03,2024-08-09
1628,198,2021-07-17,2022-02-03
9371,6,2023-05-04,2023-09-24
5790,182,2023-02-03,2024-04-04
5618,130,2022-04-01,2023-09-24
4658,114,2020-12-19,2024-02-27
9378,173,2023-05-31,2023-07-17
3310,187,2022-06-28,2024-10-21
77,99,2024-12-16,2024-12-25
3340,135,2022-04-24,2024-06-24
5561,121,2024-04-15,2024-07-07
2552,172,2022-06-22,2024-08-15
5514,166,2020-01-22,2021-02-20
3286,65,2024-03-23,2024-09-04
2146,152,2022-10-25,2024-10-17
5740,145,2023-06-30,2023-10-11
3771,152,2021-07-19,2023-09-19
136,94,2024-02-12,2024-08-13
3810,6,2024-07-25,2024-10-01
4452,71,2024-10-13,2024-12-10
7969,144,2022-04-24,2022-07-21
6900,36,2020-12-07,2024-10-31
1736,38,2022-07-12,2024-11-01
6059,142,2021-08-12,2023-10-18
8623,51,2021-04-27,2022-06-22
4752,199,2023-11-08,2024-05-05
7362,169,2023-04-02,2024-12-13
4560,79,2020-01-15,2022-02-01
6711,164,2022-06-20,2023-12-30
3095,71,2021-02-15,2024-01-24
1324,171,2020-09-30,2023-11-08
5963,104,2024-03-31,2024-05-20
7821,32,2022-02-08,2024-02-27
2877,14,2020-07-09,2024-01-24
6908,36,2021-11-15,2023-07-15
284,85,2024-11-09,2024-12-22
1817,169,2022-02-14,2024-01-06
5495,15,2022-01-30,2023-09-03
9123,33,2023-01-26,2023-07-26
5718,151,2020-09-14,2023-11-17
7318,143,2023-11-07,2024-11-19
6696,6,2020-04-07,2023-03-21
2117,159,2023-05-02,2024-05-19
4050,138,2022-04-22,2024-12-31
7307,172,2023-07-17,2024-10-17
4691,140,2023-05-24,2024-07-09
6547,128,2024-10-22,2024-10-30
7902,16,2020-04-11,2021-01-09
1789,144,2020-09-07,2021-07-11
6783,142,2023-10-11,2023-12-29
3223,107,2021-08-13,2022-12-29
5628,151,2022-04-24,2023-02-13
8652,173,2020-01-06,2021-09-11
3571,197,2023-06-21,2023-08-21
3350,180,2024-03-15,2024-07-16
1329,47,2021-08-09,2023-10-24
4044,34,2024-12-17,2024-12-29
8838,156,2021-07-17,2023-06-05
720,106,2020-05-04,2021-12-04
2620,54,2022-03-06,2024-07-18
3375,93,2023-10-12,2024-03-25
3158,18,2020-10-18,2024-08-21
5876,67,2023-02-01,2023-09-29
6184,145,2021-10-17,2022-08-22
8544,196,2020-11-16,2024-11-23
6282,71,2021-07-23,2023-11-26
6908,17,2020-01-21,2020-04-23
4389,67,2023-06-30,2023-07-15
1032,177,2024-11-28,2024-12-12
3832,112,2023-09-22,2024-05-09
4704,47,2020-06-09,2022-02-17
5527,123,2022-04-11,2023-04-29
1237,47,2021-03-01,2024-01-01
2853,72,2020-02-11,2024-04-09
8583,189,2023-03-30,2024-08-16
359,60,2023-04-12,2023-08-10
353,93,2021-12-14,2024-06-23
2032,150,2021-04-19,2022-11-17
8158,59,2021-03-08,2022-08-19
825,36,2020-10-19,2023-04-25
1961,150,2021-10-30,2024-02-22
3679,143,2024-04-07,2024-08-11
1817,4,2024-06-19,2024-11-03
3485,67,2023-08-17,2023-11-07
350,141,2022-12-10,2024-07-22
3796,77,2022-09-26,2024-03-16
643,125,2023-06-22,2024-11-09
6278,134,2021-08-07,2022-01-16
2362,188,2020-10-23,2023-01-10
337,60,2023-08-15,2023-11-21
191,2,2021-01-25,2021-02-13
8505,134,2020-08-15,2024-09-05
9486,123,2022-12-29,2023-08-19
7133,125,2022-09-19,2022-12-27
5771,83,2024-03-03,2024-12-12
1012,40,2020-02-10,2023-01-08
9865,103,2023-05-14,2023-11-05
3607,68,2024-09-01,2024-10-19
2910,72,2021-10-26,2022-10-10
1799,41,2020-09-03,2023-03-16
1273,151,2022-06-26,2023-02-17
7245,124,2022-10-02,2024-11-29
9008,120,2021-02-16,2024-07-06
6869,38,2021-12-19,2024-11-22
9850,20,2024-07-07,2024-12-13
1402,19,2022-05-12,2024-02-13
546,66,2022-06-09,2023-08-09
8310,197,2023-11-11,2024-01-09
1305,153,2021-01-24,2024-01-13
871,130,2024-08-27,2024-09-28
6855,43,2023-05-01,2024-01-28
3185,116,2023-04-18,2024-08-06
2184,184,2023-11-26,2023-12-23
9595,159,2022-10-06,2023-02-12
3912,195,2021-06-28,2021-10-12
6543,160,2023-09-16,2024-05-05
8892,79,2023-10-30,2023-11-09
9486,143,2022-06-27,2023-08-20
6677,81,2021-11-30,2024-01-01
6253,123,2020-09-17,2023-09-30
6555,22,2024-05-27,2024-06-25
4554,157,2024-11-07,2024-12-18
6041,102,2023-11-24,2024-12-11
9359,153,2024-12-01,2024-12-03
947,159,2024-02-19,2024-09-30
4756,24,2023-01-19,2024-08-30
5805,193,2020-12-11,2022-07-21
344,45,2023-02-26,2023-12-01
59,186,2022-03-12,2022-10-04
4924,42,2024-06-22,2024-07-27
3733,157,2023-01-13,2024-08-29
1372,146,2021-03-20,2024-07-27
5402,200,2020-01-04,2024-12-03
6399,22,2023-04-06,2024-12-23
6634,7,2022-03-17,2023-05-03
9179,112,2022-12-05,2024-01-18
2556,123,2020-04-26,2021-05-19
2252,98,2022-06-29,2022-12-14
7339,4,2024-05-10,2024-10-14
1050,82,2022-04-29,2024-04-02
1825,190,2023-12-26,2024-05-06
7741,193,2020-10-20,2023-03-01
8129,176,2023-02-23,2023-10-28
7964,94,2024-02-22,2024-08-10
2398,25,2020-11-24,2022-05-24
3823,174,2021-05-22,2021-08-12
6972,73,2022-06-17,2023-12-24
734,149,2024-11-15,2024-12-22
2592,136,2023-06-18,2023-08-27
8291,23,2021-03-11,2022-11-09
7229,85,2022-07-20,2022-09-15
423,6,2024-11-01,2024-12-18
9648,88,2023-01-14,2023-08-20
4000,94,2021-01-07,2024-04-11
3857,50,2022-06-17,2023-07-28
2231,70,2021-06-16,2023-03-07
4290,16,2024-01-24,2024-05-07
233,118,2024-03-27,2024-10-20
2196,38,2024-07-17,2024-08-13
6976,117,2022-08-15,2023-02-10
6624,140,2023-12-06,2024-01-23
9957,48,2023-10-05,2024-12-10
5084,125,2023-05-01,2024-10-30
2073,178,2023-01-25,2024-05-10
9408,75,2022-11-20,2023-01-24
4603,79,2021-07-27,2022-03-09
5339,169,2024-02-25,2024-07-14
9600,140,2020-02-12,2023-10-17
400,193,2020-08-06,2021-10-02
1794,66,2021-06-12,2022-03-27
316,98,2021-11-29,2022-02-02
875,130,2022-07-24,2024-07-15
7732,104,2021-03-22,2024-10-12
2582,89,2020-10-12,2024-11-18
21,25,2023-07-27,2023-08-26
2965,30,2020-05-29,2022-08-02
1811,197,2023-06-09,2023-08-16
7434,13,2023-02-04,2024-07-17
2162,147,2022-08-12,2023-12-03
3260,110,2020-09-19,2021-10-22
8517,134,2024-01-29,2024-11-18
5526,23,2021-09-04,2022-10-06
4270,158,2020-04-25,2021-03-19
6253,132,2022-10-06,2024-06-07
7914,110,2020-12-13,2022-04-15
6481,86,2021-11-27,2024-03-20
1289,105,2023-03-03,2024-05-24
6247,153,2021-02-20,2024-02-08
4034,180,2024-08-22,2024-10-11
4292,9,2024-10-04,2024-11-04
8999,77,2023-08-23,2024-02-03
9283,171,2021-05-04,2023-02-11
653,187,2022-04-28,2024-07-09
8405,171,2022-02-10,2023-02-04
7514,127,2024-08-11,2024-09-25
2594,170,2023-02-20,2023-10-14
9752,54,2020-06-23,2023-05-21
9427,44,2022-03-27,2022-11-01
3633,37,2023-03-08,2023-07-14
5810,66,2024-02-12,2024-06-24
1669,127,2021-12-17,2022-01-01
5168,4,2021-06-16,2023-08-26
4011,115,2021-06-16,2022-12-09
5945,177,2021-03-24,2024-10-25
7071,160,2021-04-07,2022-08-24
8601,107,2022-06-02,2022-08-24
9920,32,2020-08-14,2023-07-20
1197,29,2020-07-27,2021-05-09
5177,20,2023-03-07,2023-06-13
8014,77,2020-05-22,2023-07-09
2805,178,2020-09-23,2024-12-27
264,51,2022-08-13,2022-12-04
5111,7,2024-04-27,2024-10-25
5989,29,2020-12-15,2021-03-06
7100,83,2024-09-07,2024-09-20
9339,52,2024-02-07,2024-08-01
7456,195,2022-03-07,2022-11-01
6020,118,2020-08-31,2023-02-04
3121,79,2021-08-13,2024-01-29
5854,102,2021-10-21,2024-05-25
8341,163,2023-06-12,2024-02-15
2421,190,2020-04-10,2024-11-02
2990,163,2024-05-09,2024-09-05
7211,8,2024-09-29,2024-12-13
831,61,2022-11-16,2023-03-12
5327,68,2020-01-23,2022-03-02
9124,52,2024-04-11,2024-10-11
3145,189,2024-08-16,2024-08-23
7136,122,2021-08-11,2023-12-04
2919,24,2022-07-30,2024-09-17
3812,22,2021-01-20,2021-01-31
6629,42,2024-10-16,2024-12-16
2211,174,2020-11-14,2021-03-01
5117,142,2024-12-31,2024-12-31
191,97,2020-12-10,2021-03-21
8691,190,2022-04-20,2024-10-19
1461,178,2023-08-15,2024-08-31
6808,79,2023-02-17,2023-10-12
3713,126,2021-10-20,2023-07-17
9315,144,2024-08-13,2025-01-01
4994,10,2021-08-10,2023-03-07
74,38,2022-02-07,2023-09-26
180,179,2023-12-06,2024-06-17
2694,60,2022-07-23,2023-08-27
1352,21,2022-03-30,2022-12-19
6260,21,2020-08-11,2024-05-19
3316,43,2020-12-16,2024-02-16
8449,163,2023-04-12,2023-08-30
4408,56,2021-08-28,2022-06-21
8926,193,2024-11-04,2024-11-13
5392,33,2022-06-11,2022-12-28
492,170,2024-06-23,2024-12-29
2753,122,2020-04-05,2024-05-09
5422,49,2021-08-15,2024-08-29
6078,148,2022-09-20,2023-12-28
7121,127,2023-05-06,2024-09-17
152,162,2024-05-19,2024-05-20
6753,131,2021-04-20,2022-03-16
3903,147,2022-10-22,2024-12-16
2174,2,2023-08-22,2024-07-14
1443,76,2024-07-17,2024-09-28
6163,185,2023-04-17,2023-09-04
3523,40,2023-08-21,2024-08-08
2966,162,2022-10-14,2024-04-04
6653,189,2022-12-12,2024-02-13
9428,67,2024-06-28,2024-12-17
7561,163,2021-01-15,2024-11-03
4381,41,2023-06-03,2024-01-30
5134,132,2020-03-07,2022-06-23
581,109,2022-12-26,2023-10-21
5892,178,2024-06-11,2024-12-29
9475,26,2023-04-06,2023-10-10
4151,136,2023-02-25,2024-04-30
8101,87,2021-08-07,2023-08-27
9377,160,2023-04-09,2024-02-14
9876,69,2022-11-13,2024-03-16
4028,66,2023-01-02,2023-01-23
7866,73,2023-02-25,2023-06-09
2302,156,2021-01-28,2021-09-17
1158,21,2020-08-09,2024-04-15
4951,156,2022-10-08,2024-01-30
1178,176,2020-08-18,2024-11-29
7956,147,2023-01-09,2023-07-21
8987,84,2023-07-23,2024-12-04
5261,177,2021-05-10,2023-03-01
2308,6,2023-08-14,2023-11-09
935,78,2024-09-04,2024-12-09
6513,189,2023-09-28,2023-12-19
5289,142,2020-11-10,2024-06-25
2010,48,2020-09-08,2022-08-07
9960,167,2022-06-21,2023-11-07
2866,21,2021-06-15,2024-08-24
3083,26,2020-02-05,2022-07-05
1231,66,2023-10-04,2024-04-08
5758,126,2020-07-23,2024-05-12
2071,55,2022-09-03,2024-06-04
1773,54,2023-03-19,2023-05-15
8359,90,2023-06-17,2024-08-11
7508,124,2021-06-11,2021-10-27
6435,146,2023-10-01,2024-09-25
272,159,2023-02-28,2023-04-18
4243,108,2023-01-11,2024-03-24
7978,144,2023-08-15,2024-01-01
2814,87,2022-07-01,2023-06-16
4523,82,2021-11-23,2023-06-19
2664,71,2022-04-12,2023-07-20
9623,195,2020-01-15,2023-07-24
8917,107,2020-09-27,2023-05-02
9758,12,2021-11-22,2024-02-11
3209,15,2021-10-28,2021-10-31
2350,103,2023-03-19,2024-07-16
3445,80,2022-06-16,2022-10-27
8094,153,2022-10-11,2024-12-18
532,13,2023-09-24,2024-01-03
7113,168,2021-06-12,2022-02-09
7813,96,2022-12-25,2023-08-31
6698,3,2022-03-19,2024-06-13
4743,138,2020-01-19,2023-11-12
1424,40,2023-08-27,2023-12-05
2659,4,2021-11-26,2024-11-04
5799,24,2023-10-20,2024-09-15
7154,70,2023-12-11,2024-08-15
8451,37,2022-06-16,2023-11-13
4588,102,2021-07-12,2022-04-27
5129,65,2022-10-13,2023-04-19
1513,163,2020-12-08,2021-05-20
4082,87,2022-08-12,2022-12-05
5289,1,2023-07-11,2023-10-30
929,100,2022-04-30,2022-05-01
4447,48,2024-03-23,2024-11-21
813,148,2020-02-19,2021-07-16
6667,25,2023-07-21,2024-10-26
651,23,2020-12-26,2024-11-11
8190,81,2022-02-15,2023-09-14
1272,86,2021-09-11,2024-04-13
4802,25,2020-06-26,2021-08-06
3487,182,2023-10-13,2024-05-30
5583,23,2024-04-24,2024-10-31
750,87,2023-02-24,2023-03-07
6569,85,2021-08-31,2024-01-02
4812,60,2023-10-19,2024-08-29
5755,75,2023-06-10,2024-09-22
6176,149,2024-01-19,2024-05-02
8880,128,2024-07-25,2024-11-23
1955,108,2024-01-20,2024-07-03
171,60,2020-07-18,2022-02-07
8754,175,2020-12-20,2021-01-31
5950,158,2024-03-17,2024-11-03
2646,158,2024-08-17,2024-10-17
2607,191,2022-06-02,2022-11-24
5826,160,2021-06-18,2021-09-05
9788,168,2021-12-30,2023-02-12
8981,157,2020-09-28,2023-01-16
9677,64,2021-11-01,2022-03-09
33,117,2024-09-17,2024-10-26
2186,65,2024-06-27,2024-11-18
2284,118,2021-12-01,2023-01-22
7440,33,2022-10-04,2023-02-10
6051,144,2020-01-28,2021-11-23
5095,104,2023-02-12,2024-05-01
1595,59,2024-06-08,2024-07-03
2195,57,2021-02-24,2022-06-17
3832,56,2023-06-20,2023-12-13
7826,28,2022-09-08,2023-04-04
370,129,2022-08-16,2024-10-17
7714,128,2022-11-07,2024-05-10
7029,200,2020-09-06,2021-04-04
298,63,2022-12-23,2022-12-26
7204,52,2021-01-30,2021-04-12
6906,115,2021-04-07,2022-07-14
9180,5,2024-10-28,2024-11-29
1117,16,2021-01-21,2024-04-23
6577,60,2022-08-03,2024-05-14
637,168,2020-07-30,2021-08-13
2932,163,2020-08-22,2021-04-23
4994,66,2020-08-21,2021-02-17
7772,127,2023-06-04,2024-08-30
6219,103,2021-11-22,2024-11-28
6578,117,2020-09-19,2020-10-07
7975,46,2023-10-29,2023-12-24
3590,142,2023-05-24,2023-09-08
5580,156,2020-02-17,2023-11-28
8917,184,2021-03-13,2022-05-21
8530,106,2024-09-08,2024-10-21
5152,183,2024-02-10,2024-03-24
7174,11,2022-12-11,2024-05-04
2408,100,2021-08-24,2021-09-17
801,156,2022-06-19,2023-06-20
2025,163,2020-01-15,2023-02-05
3764,26,2020-01-15,2021-09-05
5479,151,2023-03-16,2024-11-10
3636,6,2021-11-30,2024-08-05
2549,89,2022-03-03,2023-03-09
5030,58,2024-09-24,2024-11-16
3591,112,2022-09-19,2024-07-21
7077,118,2023-06-25,2024-11-20
2283,17,2021-04-05,2021-08-02
1983,51,2022-01-30,2024-11-29
7260,63,2023-10-28,2024-06-21
2713,167,2023-06-07,2024-04-10
3204,143,2024-12-14,2024-12-19
8448,40,2022-05-25,2022-10-16
3132,127,2021-03-18,2024-01-12
897,180,2022-03-31,2024-05-25
6774,82,2021-02-11,2023-04-03
4029,79,2022-09-05,2022-09-20
8783,74,2020-05-12,2020-11-30
77,9,2024-12-14,2024-12-21
1618,35,2022-06-24,2022-06-30
2962,143,2023-01-11,2024-04-18
9995,166,2020-07-25,2022-03-02
2401,188,2024-04-01,2024-11-25
118,200,2022-11-08,2024-10-02
450,140,2020-11-16,2023-04-21
5454,37,2021-03-15,2022-05-23
5152,116,2020-09-26,2024-07-11
2912,195,2023-07-23,2023-10-22
7367,21,2022-08-06,2022-08-20
1866,45,2021-11-06,2024-01-12
5692,107,2021-10-08,2024-06-03
2887,86,2023-07-17,2024-12-06
7325,129,2020-07-26,2023-09-12
4594,170,2021-05-05,2024-10-01
5168,123,2023-02-03,2023-04-12
8848,77,2024-11-12,2024-12-24
4824,149,2020-08-11,2023-03-26
1856,52,2022-11-05,2023-07-15
1117,3,2024-02-28,2024-05-27
9764,157,2024-07-25,2024-11-30
3009,159,2024-04-20,2024-12-28
5763,50,2022-08-19,2023-08-18
9719,162,2022-05-27,2023-02-12
9578,11,2020-11-19,2023-11-12
9414,161,2023-04-28,2024-06-27
9854,57,2023-06-03,2024-12-26
4549,177,2023-03-21,2023-11-09
3182,71,2022-10-09,2024-07-05
8556,11,2020-02-05,2022-03-31
7920,80,2020-08-07,2024-03-30
5565,114,2021-04-01,2022-07-22
8308,22,2024-06-29,2024-07-21
8125,117,2020-04-19,2023-02-27
4801,153,2020-05-03,2021-12-09
3609,111,2023-10-16,2024-09-09
6448,156,2024-02-13,2024-08-11
8179,158,2020-08-17,2022-01-17
6009,116,2021-02-06,2023-08-30
4677,19,2023-12-13,2024-09-17
3778,191,2024-04-01,2024-09-20
8769,79,2021-05-21,2021-08-02
5326,153,2024-09-17,2024-12-31
6498,37,2024-10-18,2024-12-30
9446,163,2020-03-14,2022-11-15
1136,42,2021-03-04,2023-08-10
5250,5,2022-05-07,2024-09-20
5706,58,2023-12-22,2024-02-13
1343,128,2020-12-07,2024-07-08
