ContainerID,GoodsID,Quantity
23507,6042,254
99063,49571,66
88517,10246,55
41883,17376,15
145642,40180,72
30299,26505,204
171088,11782,472
155821,12922,177
91918,29691,476
70702,43771,225
65473,33685,370
67663,42460,456
174359,17634,436
15933,4474,390
26887,47620,343
69609,26268,11
31022,48637,452
130428,12908,247
28826,27145,311
19362,2445,461
164093,10220,86
16199,39633,481
163123,44205,482
198205,13976,57
146048,15952,140
64287,14095,148
65513,32739,206
53906,48471,333
28857,27451,97
174925,45497,307
127647,31916,185
69710,3637,367
197364,22207,36
114983,7740,270
87964,20195,376
142845,12636,64
114433,40435,97
95513,32274,447
124959,7115,117
64789,34844,461
187661,45547,25
100626,40708,257
70701,16906,80
31389,46294,49
153175,18132,70
69037,16165,56
18678,29514,424
74465,14137,213
179191,18177,97
127233,13870,64
93096,13171,56
115632,36537,488
82301,16625,479
172226,9879,392
160088,46767,354
23430,5515,498
171173,21767,87
119679,5216,468
149494,36351,283
102574,9090,462
122363,24515,385
3040,44339,104
117424,34804,112
41291,38286,385
135299,37464,81
169820,10133,415
184995,32440,287
90421,7995,36
60897,24086,206
199973,36033,133
32752,17383,489
165756,17535,310
174384,37862,268
147690,25460,277
194538,32221,453
168558,38158,108
109877,14248,429
110838,25461,492
171093,24281,405
11913,38636,306
86529,10170,295
10836,20302,352
164358,32850,413
101268,21500,78
191126,17305,367
67741,15752,230
100876,17873,143
72903,6779,368
105092,16051,160
166522,35737,412
192634,35704,390
30510,7235,149
72546,8631,213
136067,25891,285
141275,10955,319
199099,27575,378
26140,4211,112
3910,22209,87
93943,9975,288
61503,8087,96
120799,28581,472
94009,7670,98
157540,47117,369
22596,671,96
35796,37451,150
165018,45814,190
160688,10767,448
99361,29335,422
34777,8702,445
184852,11530,478
196829,16623,114
84269,48016,491
193126,14165,223
196953,24864,93
46236,31023,417
148143,6059,447
12230,42437,142
130912,42806,176
151717,11095,173
53272,13739,315
36460,34869,320
189416,19419,241
95542,36581,412
15358,8504,378
175983,2948,75
34752,8019,457
140497,7689,484
191077,18820,368
178181,24212,13
2351,8070,192
73237,9545,196
188755,10956,301
156525,31759,113
40293,736,68
38984,33142,80
146425,37896,149
62448,5853,399
80037,234,151
63270,49489,256
69809,6048,203
68158,29206,112
116041,12289,189
101533,18253,458
60411,31411,123
189784,15092,485
109109,40890,104
40382,2325,67
124241,30263,313
83769,32697,278
158002,18859,301
74032,25414,34
175694,39676,203
47575,31606,123
64652,27970,178
84433,8075,290
186859,38332,470
194815,14391,302
124322,10849,65
155742,30582,54
185203,42364,232
139229,12612,57
178417,19472,476
163346,2695,77
142522,36688,461
86322,27138,159
127406,40945,164
129922,45842,385
95820,36627,78
88464,38666,363
27391,13095,377
118933,4264,272
76796,2287,251
158788,49022,267
176647,8213,436
99829,27041,490
4862,39744,367
153399,21680,148
67653,17044,427
157942,49471,308
192945,21363,150
114181,43068,19
168926,25446,279
66900,47237,12
60088,37634,473
101962,14718,477
79788,15079,302
4785,44910,12
170025,20659,259
25643,45042,260
15245,3228,469
104038,23527,428
169054,30687,82
122288,2918,318
21994,8015,91
83811,49514,439
93299,16690,81
130157,41843,77
38906,43754,112
48001,7147,120
120165,20044,59
171694,11023,298
11728,46563,43
162464,26319,196
165966,11041,414
171979,24288,208
149302,27633,276
114603,31396,424
76363,39428,400
79700,24404,56
161828,26759,293
116353,29714,322
140168,31517,264
162592,23835,208
146403,7968,198
23200,48561,186
100712,34110,15
144577,13626,106
68987,14284,325
74569,4316,269
184624,29967,51
106603,6028,159
97301,10050,151
131002,24755,116
44274,6276,286
127091,36740,231
129369,28364,23
171836,8190,482
164529,11899,470
29713,25583,278
178955,30598,90
49465,23547,180
169587,23874,362
593,9732,45
54441,13601,146
25921,22151,79
9393,490,127
119785,45186,276
115124,32382,232
157295,11453,248
30857,29942,421
107077,229,199
77249,35080,372
150351,32143,36
179302,33837,103
107552,40328,330
122854,45082,231
67951,9175,459
31318,39533,124
193666,47388,444
3353,44781,50
26790,12506,44
102424,28990,66
189017,29636,118
90676,5114,429
92858,26970,327
100353,35716,418
163787,37511,284
195845,20622,211
88391,12289,39
162161,2860,135
78431,40642,81
89241,29062,218
111191,29759,82
194698,30041,188
144310,32541,301
184910,34030,80
19661,40729,140
76394,2238,312
32146,24417,318
173410,10728,174
44881,42459,222
38440,39494,407
141151,33550,189
62724,5759,418
22667,32461,499
61542,8444,261
149401,33003,249
140273,42292,319
148807,560,331
146086,26212,301
143648,39510,284
174435,19177,357
45732,19846,319
117851,30656,386
46506,21894,85
177292,29560,203
187840,45744,196
40612,19025,298
47437,23675,468
128447,28058,224
8245,39340,165
111624,31141,151
140654,39801,48
134770,45786,123
49156,21061,470
198913,12741,414
155926,19935,422
104966,24627,23
110965,3002,272
81687,48065,381
58731,44135,352
89698,43024,124
59114,16018,404
138822,49332,395
157258,29803,438
150726,29702,47
178468,14221,70
60320,25898,497
45727,41563,79
128342,7104,57
188571,22095,61
139545,20896,466
45251,33691,407
42964,33947,99
121487,35212,443
170356,35254,441
4778,11639,488
60601,37471,54
47823,23997,479
159987,38597,459
3388,5875,383
158416,15151,175
38755,37426,495
47742,15998,398
134233,885,85
177512,40315,116
187611,9674,428
72679,43443,131
80130,31227,346
20041,40709,225
102468,42528,152
137677,8421,249
57815,25447,390
194679,22610,113
13611,29803,95
51839,23621,158
24038,13634,226
144965,29503,213
62985,5575,215
139483,13124,256
32965,18309,496
57782,48551,13
23260,33324,158
149105,27730,264
97065,43534,411
95265,45438,48
198954,30603,145
13420,22434,455
115663,22304,189
38696,37206,181
161937,6728,449
143595,3348,15
99311,35838,132
155953,38289,326
54332,25205,191
22425,16424,107
25681,24354,434
100203,11701,441
62410,15175,193
162451,45715,395
170463,37364,392
85031,40684,190
124240,8718,441
184810,18168,112
50038,43264,288
128174,7449,276
159113,46784,114
101832,14946,342
185466,28394,389
169276,3824,241
11006,39575,137
36312,47731,446
10019,26316,363
140130,35444,103
108379,25915,31
34320,21894,496
49597,22796,253
18141,39367,166
113659,22206,264
111639,46734,117
37707,28951,284
171171,8990,324
2678,26785,440
77611,6565,270
10514,8015,386
164987,34420,414
137923,5267,286
77062,21161,61
54114,1952,397
36776,18403,445
114887,25567,111
121125,43702,454
196008,23968,50
16878,11956,409
73489,24108,120
51214,49890,387
74340,30087,178
163261,17352,413
24036,26802,289
116168,28366,115
170089,41563,368
111092,20907,468
134978,6534,449
12252,26372,356
35197,34517,224
116254,29313,84
109631,47033,163
120712,22973,422
130709,42270,51
136839,27146,375
123307,35821,48
38969,35694,97
47961,19862,341
3497,31640,194
169975,3388,202
35612,1427,84
97400,18712,437
5718,29456,461
146430,28894,104
59239,26175,143
108294,9277,299
44834,22581,149
33375,23446,206
45791,5037,365
52068,39309,348
173069,48084,359
57678,27317,149
80664,819,435
110006,24482,262
86439,3954,435
90518,5293,448
155312,47418,199
132339,37835,369
146698,30735,381
10823,2992,166
117146,16092,277
84534,41070,462
12979,21456,107
16874,23702,441
158640,7226,340
80761,14120,287
101593,16678,369
26346,46835,499
60893,40374,228
158033,43170,260
15811,42962,374
57920,13338,22
14812,1656,165
154298,14405,266
28927,49995,109
85655,6018,414
116030,9345,33
173711,35676,26
36837,32704,131
150539,1086,166
117302,30451,382
181858,4119,300
116039,8711,409
66369,20700,290
8434,46110,168
67412,10034,380
101926,32237,173
150553,12290,194
122665,34847,449
165679,43191,325
22696,25835,106
69086,44249,479
186316,45003,164
115074,6565,68
144890,1590,246
133788,48758,485
11252,32021,238
16427,29552,104
99802,24659,357
142805,30678,411
138270,19293,177
74137,6760,151
3542,49858,158
36268,7512,18
74046,43009,95
191095,35883,426
106165,10897,419
11020,6820,264
7241,23109,476
37230,27412,317
121479,26184,277
126255,11042,74
137606,16851,218
24927,20574,425
169252,5254,181
20145,48309,448
70226,26730,172
18912,7602,335
163366,38614,215
198910,9911,186
112600,40214,92
145087,26269,426
81859,7924,84
156087,17561,493
2598,14756,470
14420,33545,97
69635,36715,30
174939,37637,145
53528,16224,357
144597,31079,440
28394,16776,136
92643,45577,20
98676,15655,93
2297,21567,443
84418,29769,388
160278,48647,123
146107,33269,192
147941,41828,369
187232,23125,456
28448,10137,113
132751,20457,222
133826,43475,378
152351,43239,261
14594,15063,112
197691,655,78
33341,31247,65
194990,5095,201
87957,45124,407
183408,41375,489
154529,31341,432
68221,36944,295
33980,40219,447
112108,46020,466
163292,5461,404
2876,1786,254
176,49167,72
19356,49661,286
58244,10732,390
7531,38639,485
29152,32088,420
56994,1960,325
83071,17032,78
107468,39514,253
196524,16900,288
31409,17842,473
4766,19170,65
68486,29413,292
46949,14256,186
177103,14470,298
65322,13000,410
196920,42977,315
130463,48234,188
29577,20374,372
92114,1583,46
124468,11975,438
16719,49174,214
150797,1554,232
127181,39243,125
38753,9432,218
136718,3128,318
131068,18859,93
72626,17103,349
97426,38407,260
53631,30274,336
114884,47524,166
58429,5532,422
126533,21811,78
103528,16432,152
34420,49164,61
198169,15464,379
52056,49738,136
39574,18064,51
34886,11333,120
30912,41944,221
72502,41011,266
144741,5474,238
91180,27617,394
155236,31345,199
14103,31307,477
4779,45334,317
115584,46212,336
107704,7568,40
93622,43990,287
83584,49552,453
85319,33677,457
95351,10671,78
45733,43974,336
192689,44849,89
159191,46489,499
103750,46455,267
128902,10295,214
51449,4057,258
43421,36426,434
28210,48395,332
88560,38876,343
157372,3183,417
139562,6894,479
111693,6611,115
87003,39402,399
47984,27373,308
189399,9355,273
37994,36343,227
38401,42972,192
162128,1283,393
60094,4768,319
140117,6417,34
104371,8030,359
56444,27418,261
135407,37957,59
49619,26371,85
198517,17232,233
56367,21313,373
29180,21031,383
190132,29098,359
505,27725,323
177854,18840,458
78488,25254,346
133570,1421,272
143937,43414,272
88101,38836,168
34042,36625,236
184324,16038,188
47,42476,328
111454,33300,39
125921,25214,28
140461,22487,194
68802,32978,315
100890,45438,202
71000,21486,201
94646,42248,235
163628,40584,261
34583,8112,131
34323,2671,162
74510,11049,266
117942,18297,249
151393,37785,401
106352,44645,45
129059,37932,433
165838,44816,304
198928,38076,431
58812,15588,179
143083,5443,361
19877,43755,133
166898,15072,246
108817,6962,466
134631,1200,320
165743,41633,469
148354,36826,86
26631,32812,95
82087,49766,211
2255,918,208
186013,36531,415
145738,49740,294
167924,47206,154
134370,551,406
56788,15262,276
22646,20018,206
105712,5321,137
95397,23345,143
1349,3191,164
12015,29027,139
110289,29218,372
4180,42536,314
98369,21271,69
154532,40350,81
125239,15401,353
41306,45764,231
52407,28041,299
91030,35470,12
51643,6212,489
5651,46047,342
120592,1762,304
11580,34944,89
159686,19337,59
63492,32241,128
103639,35145,373
12250,19230,112
193848,42567,31
175414,14996,407
126560,22902,130
34794,10555,159
114203,31393,91
102392,577,305
39840,44630,389
96104,5095,458
107253,11020,356
6256,22164,363
86120,10806,422
175358,33165,351
26778,19507,128
168495,5928,170
37660,37044,364
121897,9376,222
189003,7080,280
182763,31853,437
129524,36456,375
20545,35620,393
163806,26976,418
25540,40246,421
10930,9564,274
46837,27374,473
119918,42843,57
67201,21264,303
111648,33416,230
129858,18734,278
160803,42910,352
1243,18986,64
75196,32559,230
199549,45464,207
15593,25252,166
90976,32959,271
100282,7864,79
194611,17556,459
90291,21602,98
7316,39194,149
198160,17744,333
89345,34103,121
61383,25716,379
48389,28072,290
122134,47289,221
91512,35237,348
31949,185,25
100134,35290,433
117680,5300,60
159553,30146,460
4621,8319,499
72168,39553,259
133412,17083,349
18368,15288,322
130197,31532,256
160913,10918,371
169810,16702,158
43092,20213,99
192074,1164,250
192942,45502,202
23907,30819,449
140547,17968,242
109580,37327,134
67169,19772,96
185551,23186,13
15040,15899,41
52709,16022,388
139506,36701,15
154181,34215,340
157913,41706,432
72461,10898,471
83441,12463,86
29469,49947,36
133576,27350,349
84191,40581,326
18976,22504,288
11986,3771,146
138662,32024,40
178522,28497,178
87619,43737,336
17730,9493,491
161372,2175,69
95537,11350,335
143610,30721,291
116665,19219,365
182,36812,268
105997,20339,379
148931,5419,47
34515,32064,32
185441,12973,474
110714,25571,489
137935,35198,467
115238,1713,92
65358,13826,372
97290,10825,283
98080,13792,116
79541,2313,228
152029,7091,359
30708,12990,98
153966,12070,330
181432,38204,206
653,48825,323
125307,10007,496
39854,31291,158
19815,29570,256
118850,42420,221
187436,13658,33
89489,26906,187
103306,33410,308
155269,8298,19
98960,33975,107
194328,8149,478
142546,31466,368
67561,43271,445
30164,11877,403
9048,47035,226
197060,16008,289
17452,19302,66
102382,11235,79
58421,49219,99
17872,21633,132
123362,8761,247
4625,4709,41
114155,9173,96
110410,35804,217
186882,20645,100
160103,35623,75
173686,26403,452
62930,32085,227
68894,27490,327
56804,2479,237
118701,29848,224
453,916,261
147229,36075,223
151791,4268,188
60603,42889,287
136287,15570,157
60570,39576,478
104952,7720,78
183132,8292,414
195052,47018,425
48548,16874,186
173895,30795,390
53674,3937,461
73690,40151,282
146949,1064,455
89120,40653,326
18572,14014,377
164945,15230,406
23980,25386,373
175332,27987,204
122575,45905,345
112776,19953,304
63998,32921,272
98435,12260,463
169422,29560,207
42790,42672,382
178451,18871,132
140625,23369,384
54613,42503,181
11416,30209,310
144384,16667,59
171445,10038,221
90563,42488,51
135370,43241,52
31191,41520,304
73879,12023,157
147180,22545,332
52138,15168,118
199095,46267,372
63123,34077,38
57308,33349,262
106090,28654,59
108554,40453,362
48414,20,287
50504,28487,30
75898,17988,142
174788,3670,426
33673,13709,29
100640,21500,237
187610,36626,486
101332,6267,261
116335,3572,107
111848,8390,186
25426,48212,202
54308,6191,39
15084,7034,436
141657,29027,262
134837,2826,95
179936,15645,461
192368,14995,329
6914,23826,275
148790,38812,278
120857,9073,297
163032,23992,192
142829,12154,254
68289,47745,315
93234,47414,356
85094,24530,95
35139,610,101
34067,42610,22
90991,10250,357
132680,10512,114
124397,4633,484
84300,46039,494
165777,41966,474
83858,13072,150
35070,45321,466
134052,21483,83
169662,46917,41
54450,10322,157
127642,11080,455
2261,12678,15
125063,8508,328
190791,35710,18
27612,38753,209
128873,28292,461
124690,1418,397
88694,38012,224
183893,19401,63
190820,18796,145
72428,48508,52
13796,27046,463
162410,49450,305
12691,21250,455
117507,13379,422
24261,41664,67
168645,36328,446
40288,30014,117
153095,35100,454
14726,1558,402
61760,35977,72
22217,8164,434
163586,10547,272
76565,35031,96
60556,34025,155
86535,15193,123
199138,11470,498
6529,22790,220
145287,26536,299
99278,18784,302
28449,22251,500
111475,33066,397
179344,6052,377
21018,31060,106
161333,35476,319
172740,15923,240
20675,42557,144
154271,1749,51
26441,26573,171
156967,21903,11
52861,21529,39
75979,45315,486
86024,35771,122
37061,10902,314
22288,4786,430
68837,27396,241
93289,25211,363
197711,31364,63
114269,31445,496
147229,41810,57
38127,17804,263
141515,15438,490
169510,41145,367
68497,5010,52
65336,48634,290
188063,7412,80
142757,38058,142
175713,34902,363
49407,30616,192
31102,28756,307
106725,14198,126
154196,15049,442
149535,42343,78
149945,43356,53
161892,8947,263
129548,33059,227
101408,5041,82
62444,10366,246
141178,10530,281
156586,41919,292
131160,37336,300
2254,47005,433
5369,10075,273
141493,46308,224
75510,4284,229
37247,44885,469
14623,16709,468
60438,19370,132
198298,9624,362
4159,17884,485
71266,22724,247
43727,20478,404
476,25240,263
159880,18046,311
22273,42329,230
197481,46765,452
50344,33815,85
139274,30075,199
181578,20510,200
160925,30670,318
106283,48876,218
128222,13268,183
29775,34187,203
193871,39801,484
26647,13643,292
189321,19063,163
171815,7581,235
119892,48929,110
94575,10671,167
110232,29638,431
72397,46233,485
69738,28085,324
31235,13177,127
42346,35175,295
187921,9857,90
121490,389,253
40711,30715,118
109840,49255,476
109494,24023,411
56281,23590,205
138224,11820,18
191384,37520,100
89958,6633,33
39008,36946,469
49071,37386,479
78672,37339,498
167296,27533,105
110927,21942,286
182884,29008,84
133208,2732,257
162540,14929,462
80716,23806,255
155032,12693,68
159977,1080,216
180984,20086,41
77306,18660,79
99383,2670,404
190473,20412,56
48627,35334,392
68646,19459,259
126403,48161,146
185290,33,389
3707,45746,125
76227,34314,448
22929,37304,193
115297,29719,44
140276,34802,14
99231,2696,52
192889,38215,263
179549,17984,400
95671,41589,409
12359,46025,260
99699,27668,347
178660,15311,325
13757,26117,107
89990,33111,357
49923,39554,263
135855,9490,280
121211,28708,423
67781,13658,216
137189,37377,336
127393,40098,423
141193,37039,379
138918,35785,274
97700,14089,268
106046,11935,404
35592,42899,48
160135,26203,274
185343,27154,206
195036,9589,40
164297,7094,451
50498,24916,419
50990,9137,204
48689,46180,49
130151,4698,107
163272,48512,433
130429,30088,193
190578,15509,214
7654,35188,72
64349,43825,446
