InvoiceID,GoodsID,Quantity
266323,10522,99
315387,8410,29
182634,37606,71
144526,43800,14
154809,21736,11
255271,38269,9
402284,19012,60
46192,46636,32
25125,20311,72
244501,46459,8
460051,9080,96
10740,2338,97
293458,28770,5
187446,23845,34
488148,32148,54
146307,31829,10
381590,30741,38
448490,7019,77
461706,49220,9
19396,28918,45
92518,44991,91
324674,30460,73
294364,13311,88
63070,5734,18
479280,47177,100
499375,10795,5
117022,32154,67
341218,23481,16
299777,33715,85
130665,48480,4
330229,36115,63
498381,36552,84
261586,16846,35
479787,32236,18
409165,29886,83
53496,5264,24
164127,25532,96
161111,3564,84
126432,40870,98
184657,6800,14
221927,48448,80
66586,42315,63
430490,13943,62
175029,38253,2
370053,35199,53
31094,28718,78
50992,45785,38
151221,25369,55
411788,585,95
340575,11246,16
494813,35533,4
276650,12773,83
421649,44167,46
409290,40923,84
370335,43944,98
27663,46198,75
392877,37062,68
6863,42764,44
406005,22678,32
132668,28882,58
462862,542,73
458578,46305,70
483697,42949,5
472813,21876,21
438121,49560,43
455673,4337,78
60173,33656,20
85737,39432,99
202291,38544,37
5068,20356,38
191429,20916,54
402330,10813,30
240293,8114,78
232877,13780,78
155679,37254,2
334449,37125,27
105836,30006,10
456730,11510,54
426967,20930,24
96692,37616,33
390412,34204,18
247165,23401,51
139856,7647,86
316675,15507,98
39605,36766,84
397897,8763,64
143355,28029,58
55022,35939,80
446799,31552,67
354521,35704,14
44683,42502,100
278600,27933,18
398344,22619,94
187718,33659,81
32517,17025,85
183173,4810,93
168999,9465,54
319873,39436,99
163627,10861,14
454453,24871,35
235263,8223,3
442918,48346,61
112204,38652,40
476671,643,37
140401,33486,77
465455,21965,62
301348,42885,53
231534,18915,24
116561,31984,85
363091,1422,12
456926,49263,32
53067,10218,27
387151,7786,24
264417,3746,35
178745,35089,78
87451,43782,76
416698,3730,14
359713,6745,44
398237,1324,84
50603,49980,48
201571,27122,76
489222,24181,22
453597,42977,9
293364,14997,92
150891,45935,53
64742,39489,99
339562,2016,41
187975,28069,79
51053,48331,53
56828,9424,31
386274,30174,27
283408,42450,3
211004,10484,15
353457,30918,40
221721,3727,26
397292,38420,15
204730,24836,7
95403,35127,76
210265,37408,26
377261,481,55
278034,38774,57
485805,12450,59
106987,23272,20
385482,40979,75
414996,37724,34
342192,2074,42
70272,30562,90
196741,11029,59
263598,17471,87
23535,45662,19
132898,8262,71
79234,43388,4
352888,22828,64
70196,43995,83
58155,1477,21
499987,7052,43
83322,30277,32
97343,9664,29
409321,45121,26
46467,2610,79
377265,36642,60
142115,10565,65
225943,16255,35
73100,27282,57
434465,116,77
91286,47694,97
382800,45882,85
413486,49337,1
357265,23198,81
371267,37162,83
467384,17138,16
55260,2043,16
134859,36501,43
466778,25171,68
90959,10790,63
328396,21467,91
473413,24196,37
357136,48989,48
4097,36774,95
157247,42038,81
71160,29025,37
94730,23479,12
357561,19391,11
169778,30102,56
368702,27459,79
454328,27626,30
51004,12008,82
236547,8883,13
115889,45935,15
236842,6696,64
52878,27854,58
98463,43660,33
227004,15780,81
243833,252,71
250535,46501,18
320850,24062,74
212819,34639,81
256703,13686,17
320666,18974,53
9868,16026,99
164263,27371,84
200712,32362,15
369874,10280,27
158287,12214,66
3844,31174,58
136477,21244,21
491321,41091,97
5373,1089,77
315855,15522,10
150918,41657,64
62628,39816,81
371880,44790,60
475536,21276,23
447322,2697,29
262250,252,30
64581,174,90
278124,12208,71
135033,47217,80
453764,11080,19
423586,7897,38
41642,6018,53
244816,9419,25
169583,2552,5
182452,2306,35
326101,22176,97
497441,49429,64
193451,46155,84
383386,49725,10
479524,46807,96
490921,34376,55
244033,38878,44
160485,19452,6
29026,47214,39
266529,30214,38
101830,47213,12
2295,18178,52
455054,39223,28
452054,18058,49
323941,11111,44
41030,16262,30
51762,31530,69
188035,23822,84
78558,45308,9
378817,12496,58
188515,26404,25
195464,18622,69
149519,26651,61
159207,26640,57
132473,30880,56
164816,11609,1
467811,25820,30
120857,38602,43
174454,43924,87
140862,34086,96
430217,392,63
42915,43059,16
392327,49936,56
23159,24952,7
328562,42020,2
182133,27069,55
361887,39775,90
444093,16221,31
360258,6072,98
249028,47462,40
11297,49358,39
276263,31390,54
59749,42739,49
324425,45966,66
218636,38706,60
235942,28731,80
375021,41249,60
240767,29050,58
39246,4881,23
97384,24244,12
163430,5917,54
42029,9432,55
121667,29477,93
245073,10785,37
462537,6719,1
429772,40515,1
145445,41167,34
288289,3276,7
37812,9136,22
398304,2234,30
266104,34926,33
400683,45770,36
156275,44479,72
244583,23723,4
235027,31576,45
158630,8259,7
288750,25201,19
45068,43341,92
132614,6174,34
68503,37374,74
220879,21511,5
26411,12158,90
111540,38099,57
197853,6632,40
495720,39925,79
221718,42661,93
151486,16913,7
359389,48000,16
478963,46904,54
219152,24899,31
62424,45153,74
301538,49877,14
329699,23765,23
298388,17624,96
272657,38354,66
331591,45350,91
303994,36645,19
91829,14017,92
163448,41865,32
298494,8385,59
324529,6830,15
75163,26033,49
287765,31654,97
192121,16806,37
155841,13368,69
378745,2168,70
275352,28650,46
245244,21047,79
281322,7329,91
6197,16694,91
64288,4893,65
352926,29182,17
475405,45462,45
492422,41126,70
402250,25697,44
466679,24965,44
301454,27053,63
74684,6336,56
50440,27680,14
32248,4184,51
267251,3808,2
421155,15524,47
490527,12251,36
212824,1879,13
362671,36315,71
448562,10402,30
356666,25325,11
142257,35166,16
440540,31737,58
482020,45126,99
219087,5929,83
301452,8520,36
107651,17927,6
268534,14766,43
96211,6612,74
350087,11676,72
38369,24807,48
130,12715,7
340128,31950,65
215189,49306,10
230614,41594,9
254389,18688,49
150860,33882,67
370488,32780,70
133545,40236,2
345574,22603,9
84029,27419,21
257143,31803,99
356705,22526,31
273262,43386,69
85443,42947,40
220732,10054,36
152855,44345,20
476319,24365,96
423208,20276,89
408292,41967,71
382660,26548,19
231133,46398,69
54156,40021,19
64142,26237,93
440219,36198,67
259803,490,65
452023,9070,44
97094,36216,79
178970,28352,79
56929,1856,96
405822,10810,51
192740,12850,13
150598,38221,89
277292,27753,86
291499,44779,37
173267,126,85
337918,42388,26
386691,47954,98
41155,42637,29
100718,16119,59
12055,5338,14
428669,31051,87
425583,6766,67
171128,4035,1
440348,12562,9
476168,41755,50
343388,18293,50
179022,36639,46
171805,46677,50
346072,27704,99
32582,1917,42
81992,36121,98
309209,13240,70
42984,3493,20
246166,25395,61
480015,15327,58
119109,49633,74
77679,33234,86
192628,12433,36
178573,33122,55
487898,39398,92
46702,40167,80
110287,28608,99
204530,25760,67
73309,48999,68
454047,21438,30
47964,6716,71
494194,23069,9
26139,36850,98
10974,23111,77
479917,21038,85
215721,5480,96
335248,14046,86
116037,14049,84
353854,2963,11
106640,5916,1
150056,44621,49
200650,36660,51
212304,43379,40
488941,43915,100
213458,20368,3
110460,36291,6
373342,39441,14
389700,36574,82
448720,37780,38
208063,29532,1
430837,32692,28
206807,42850,5
467129,14665,16
191479,36307,37
108262,27323,28
289347,7016,58
110644,44121,46
352611,12000,35
185856,9440,32
230092,1190,42
126346,208,68
402513,48125,82
410513,37690,35
426545,38723,99
109804,34103,34
108119,37325,61
69039,33830,41
391467,43567,46
355839,5250,42
268209,20943,83
247744,14853,58
480534,18531,76
257312,48961,31
211522,8760,92
354093,1158,97
59806,21250,43
106968,35441,27
223778,46437,83
492338,48531,24
288718,18147,67
476166,30815,23
35343,21760,42
150892,4642,100
230422,37421,30
319886,9366,71
485577,27646,30
485806,17674,24
245938,43617,86
22648,6637,97
246458,24319,30
482125,37912,75
318906,30296,93
17824,9895,46
54971,73,82
493096,14941,1
399290,36927,51
451502,46906,100
62770,49417,98
175015,10812,12
349726,31716,32
389487,26436,33
278485,2994,3
322698,41523,9
22390,43839,44
80923,19003,84
371390,43659,10
457099,42761,96
269705,8668,44
98495,43773,53
391225,6143,9
291900,20798,15
494820,27269,30
247657,3480,5
72364,24059,55
295091,43704,52
214834,47616,97
387705,13327,72
214888,29737,3
405777,27333,75
416258,16996,40
268814,3600,31
378299,44923,32
391094,21183,34
392745,35468,46
477836,26602,68
27852,1371,11
360752,45972,93
248155,32508,41
351237,15958,95
385407,47148,87
51227,27058,5
88711,12972,64
298185,28032,64
248045,42948,32
238260,1919,29
127758,16908,31
26019,19478,66
348917,7581,100
360691,5440,18
283362,26734,75
159467,21772,54
116568,26435,100
359944,16844,64
187541,45091,57
113569,35221,49
312184,21265,6
49260,4476,55
176977,43393,19
464378,14761,80
421169,8580,8
443999,555,19
282271,15580,17
186409,47528,52
178980,7363,19
371441,33223,98
337755,587,70
101055,49482,71
475616,40237,63
42573,65,37
384880,28141,70
480720,13710,92
317692,47156,88
400408,29745,77
356427,22001,4
293873,30889,68
413506,35378,30
323898,34027,41
442539,14029,44
234391,13340,57
6145,11934,99
194557,29942,16
128638,7471,89
388744,7101,3
475851,47446,74
190229,5684,28
397913,30003,39
102442,22738,58
365394,23396,86
189725,47130,65
332469,15433,31
250807,23470,44
360978,26261,23
138722,43958,87
150937,14015,36
281012,39719,84
265666,14638,39
327923,37061,23
177913,44971,34
343434,41203,80
95499,46899,43
451692,43585,65
411229,25274,53
226754,42999,93
341945,13383,57
383056,22289,95
343801,3760,15
377429,4146,92
419051,30690,44
53539,20438,15
428571,12573,9
179723,42159,53
105039,48253,70
453319,38607,35
182110,667,3
464584,45024,35
194770,21987,83
426119,30073,86
137417,45074,8
301449,39485,89
464871,48401,61
251084,33203,77
401453,23740,36
220011,34179,2
101120,9429,70
131964,4496,100
400060,41053,58
120728,14871,21
183149,13177,84
209687,976,50
438120,39588,50
242922,48954,79
491329,12783,54
485518,24351,80
277903,14353,40
387405,4419,56
126816,1433,77
131895,38407,9
356376,10202,55
304416,10325,86
64253,32592,80
128061,18596,23
447837,31116,69
171977,23414,55
457811,2821,56
246627,5094,68
154613,26829,85
156817,46299,79
140447,38421,28
37875,47373,94
388258,25814,75
208130,40167,52
457238,43578,45
343181,48166,48
261873,47038,12
229822,43409,1
308580,44660,69
360714,43487,83
252540,3836,11
439494,21118,99
29690,6077,70
91211,36482,100
296148,43122,92
319490,34282,26
285006,27157,61
33544,24658,14
312270,14401,94
356546,46575,55
38823,45016,73
281379,13099,5
269442,39502,98
493238,4759,43
10440,7653,53
109457,49075,23
339781,21477,55
244254,12470,88
389045,11340,8
23223,39479,100
383726,7909,49
159453,42843,69
388204,26183,84
455459,25535,80
466403,18104,69
55918,6967,97
437998,41063,43
293262,19496,60
210270,10859,30
189692,19241,49
163323,35972,82
387407,6200,100
461527,17149,12
466980,2191,26
188923,36275,16
328473,41898,39
195729,31847,72
252654,46587,76
157514,17076,100
156565,21313,34
434561,37951,16
210862,14173,4
312560,27282,67
90546,16508,64
143266,31569,98
498507,8880,98
175821,47759,56
231361,42254,12
102998,8184,95
411405,33051,16
145267,1181,47
203042,1411,16
191958,24002,62
93416,2411,43
329398,32726,76
122724,25723,4
123697,24915,41
281747,1956,98
268455,46294,11
377580,36214,95
41834,13224,62
227602,21366,41
123884,24721,76
27893,17601,28
203760,28131,85
307977,23938,48
46999,4970,7
205831,10430,9
210558,46164,51
217848,41704,74
476571,8981,26
354824,40020,64
21817,31412,51
248138,15194,55
438309,9273,1
347521,13660,4
314627,356,19
273060,34395,9
392385,31033,75
386517,48804,69
112583,34536,21
212206,48302,78
242885,44222,84
302558,45727,85
262392,25030,75
332607,38260,37
131657,11439,79
180782,41757,43
59181,4045,75
199420,9478,19
224526,16344,87
352391,31828,19
216132,12538,81
455363,37062,42
315720,46114,40
241818,25534,65
166973,38885,55
422773,10186,29
285809,15552,6
331680,47739,76
214829,40471,35
464364,18533,89
236061,17291,49
462723,30346,53
52965,41418,62
121067,20375,81
319977,17062,28
394641,31101,76
29056,22767,24
173769,26425,23
292531,3648,2
382870,16468,12
237124,3275,48
446071,24443,15
135912,6190,2
236348,3209,80
322230,21543,97
418596,3565,5
148633,27665,21
108820,7976,17
11166,8510,8
289550,24790,7
349202,39867,98
216599,20107,69
266486,36109,96
270849,4499,43
471366,11381,10
47209,13949,81
29835,44384,3
55157,43207,93
356922,833,42
87146,27025,19
320793,4508,20
328817,40557,63
461161,1989,80
200458,32750,75
365609,38494,37
247205,18702,31
211744,46819,94
217348,39389,76
220636,5565,20
117592,3136,51
399459,5574,49
447321,28911,18
46420,4795,67
131282,7983,7
51131,30409,56
185033,47755,30
309564,898,52
333847,31024,82
370460,5011,5
429701,13821,3
365076,30608,98
433454,19853,40
110005,21337,100
136755,2305,100
476785,35115,20
279610,2170,9
460514,42657,85
380879,41754,8
88615,23455,20
106333,32934,66
150934,10198,5
270661,29565,61
299779,41133,88
165472,38424,27
205723,34058,26
351055,9052,31
295054,40485,67
113977,1147,65
212755,32437,61
108925,28294,90
223224,18073,37
75985,48443,85
384031,33849,100
45165,12510,81
395858,23244,39
328648,29436,25
108989,3922,77
276097,23248,51
211205,17376,43
135284,5389,80
231485,15306,68
14716,42225,97
105071,27,79
392400,25265,42
203345,23244,72
402412,42278,38
234228,1514,54
216022,48109,29
421130,16076,39
32951,48881,54
403039,3299,19
238871,33681,67
438796,15301,87
229760,20225,85
448070,4720,36
348483,7885,15
117083,1933,93
334752,29743,64
22666,17748,42
114533,44168,26
468156,25204,76
362247,27834,7
84424,14512,6
496975,41502,58
308239,48993,16
169027,33821,26
175008,40917,30
246884,47577,8
492780,22561,74
41308,30556,82
187880,10488,47
424419,1879,85
146641,32139,82
206506,27162,42
230479,23326,51
292187,45889,93
475231,46651,89
135489,4369,8
377498,12048,90
477117,21772,40
146114,38350,32
457022,16472,39
352333,7303,69
310960,46941,61
215408,2277,29
420186,25350,70
294590,49745,55
20865,34408,21
239122,42889,75
167985,35546,97
447910,27427,23
326138,20492,54
2524,23862,50
142399,27755,7
204968,35312,58
423299,3841,82
354771,2024,55
239419,4470,4
276426,16125,92
58990,24151,62
141335,36638,94
349320,45946,66
108815,33431,86
317307,36188,19
300101,8814,32
348183,21528,66
132423,7887,29
365982,11606,92
316743,5137,98
270712,2687,6
320198,5395,21
472634,25163,84
123636,43022,18
362003,26809,89
92475,16292,7
330478,43583,76
6754,29141,100
105695,39520,51
193670,986,36
81354,23667,36
317743,22249,52
196112,19811,77
365377,8425,20
270316,29241,22
433318,15204,32
111147,14269,48
467694,47329,81
41333,44897,14
329266,43261,64
196755,24915,52
6126,41346,95
86691,43762,47
71502,19784,17
389000,25163,30
12107,12201,72
437072,16870,72
324336,24582,6
318302,14947,52
360241,39329,11
317236,34277,74
117127,13878,47
389544,3410,85
89963,25983,77
388344,44663,15
346299,6064,45
395088,4041,17
39553,48202,48
92910,45681,40
285478,27613,70
357440,6003,42
383767,32118,27
321716,21284,15
81062,1065,79
228005,38923,88
142844,49868,14
287707,925,31
433586,32603,75
467732,7815,91
337496,935,18
421453,22435,61
56486,28971,18
434911,14186,94
331727,38413,1
179569,8218,96
248038,7412,20
171367,32856,39
415329,6252,86
471879,1295,57
349541,3302,68
97705,30521,79
143724,2511,67
196260,44736,72
70806,33934,16
173966,32508,75
463599,22975,9
130149,25889,48
395019,24800,13
365191,25740,47
271138,46614,48
489897,32395,79
383268,6974,54
58998,48557,27
188910,49771,68
290336,40853,64
41546,46690,40
201909,21303,2
2732,1762,15
265427,16372,42
40271,40344,43
486048,1595,9
217912,25377,28
386349,1957,45
453486,4487,91
262738,33066,73
20825,36961,14
367203,3496,58
262859,38858,99
126212,48753,40
228774,15351,91
460716,11209,53
114145,26717,92
69681,41659,49
291431,38190,16
403556,15622,91
84484,42940,78
493473,41320,3
8107,38202,9
330205,29348,38
174329,3274,60
423225,29529,67
270613,28887,37
178560,42901,45
220484,31982,75
160221,38670,62
298521,15188,81
179017,12359,99
270273,19071,4
394320,48429,45
51069,14747,18
426366,47263,35
35502,39618,65
312614,23362,63
121732,33053,68
40035,49199,43
347399,31951,65
93443,36936,80
34152,35386,80
99434,26151,7
266484,8321,62
439300,41121,90
137307,39738,60
22141,21128,37
6050,27343,66
27169,23979,31
395970,20452,23
413310,19480,50
477054,5310,46
187738,28088,40
24237,15917,30
64487,34882,11
400896,49312,51
65933,23841,91
457792,39564,26
172568,20705,32
210733,30069,34
448611,8465,34
248264,46005,44
52382,8787,72
65948,47048,76
211215,46280,65
366413,15253,21
67319,26456,85
297812,45687,79
264869,28834,18
217345,20681,99
448270,1908,95
165161,18211,45
368309,4940,48
246748,21365,84
340774,40832,67
389793,48039,50
159959,47955,60
169330,6896,26
139655,42686,88
30688,2678,75
60627,42206,86
465762,9690,32
277133,42700,21
363911,17067,9
231832,44312,68
303887,11351,84
396935,18478,13
392168,35330,23
146417,17508,50
95370,17117,65
266269,21043,46
150036,7839,57
190513,29062,70
145424,37079,1
171728,36387,61
61045,13027,86
232569,46792,58
287235,38708,47
84680,23205,31
402717,35188,84
171045,27995,94
466463,7144,10
206730,21944,2
39869,32920,93
137902,48289,24
250859,22070,32
299125,15201,98
479340,37804,19
178774,13440,93
35143,38665,94
475655,1899,32
305294,21393,52
158560,22968,64
437617,4956,28
59095,41186,74
85953,17441,21
67921,46252,64
257592,2900,74
8160,20392,99
415873,33330,73
491605,22026,20
346439,7478,25
417938,17526,65
77535,45455,61
373461,48435,58
202888,24689,85
298764,47641,12
409789,3376,91
252939,49501,20
388216,29553,29
96699,13087,42
208786,42486,15
328226,37225,60
240238,9065,3
147217,20756,1
832,43036,26
318033,1507,29
17797,47885,100
4912,37556,43
392189,16968,38
497255,43834,78
284111,38563,74
66811,35265,56
242577,14220,54
321050,204,32
5247,27369,97
453294,43177,63
458587,42079,90
74571,7589,39
304213,25398,30
132560,24065,25
189419,40976,29
475882,48883,17
408398,25061,27
342607,21968,20
298927,49783,32
277995,28688,94
100191,49629,75
472964,20717,15
110793,40655,7
186542,30966,20
158173,9855,56
437448,39014,4
69179,3959,69
298364,42209,62
238539,14416,39
477299,2086,27
197309,45479,5
415729,42686,64
375235,26213,28
408294,36553,16
352447,32592,62
360865,48120,51
231772,43668,86
42687,32547,67
21713,28706,92
218946,27433,17
465299,7672,11
50783,16341,21
159704,26100,71
158649,42759,63
63546,24584,92
233203,13702,77
285427,33595,32
233058,3710,25
44171,4961,53
6566,46180,79
353785,13269,79
15503,18306,28
256999,19256,49
75543,23436,84
166151,10843,66
432545,38747,10
471444,9087,20
167095,45619,59
74403,37850,100
